P_CODE,VDC_NAME,DISTRICT,REGION,MMI_MAX,MMI_MAX,POP_2011,POP_2011,POPDEN_2011,POPDEN_2011,HOUSE_WALL_PERCENT_HIGH_RISK,HOUSE_WALL_PERCENT_HIGH_RISK,HOUSE_ROOF_PERCENT_HIGH_RISK,HOUSE_ROOF_PERCENT_HIGH_RISK,HUMAN_POVERTY_INDEX,HUMAN_POVERTY_INDEX,,,,,,,,,,,,,
E-SAG-15-092,Patthargada,Saptari,Eastern,5.93,6.87,5198,6.20,492.76,6.17,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-093,Pipra(Purba),Saptari,Eastern,5.76,6.67,4399,6.08,708.39,6.53,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-094,Pipra(West),Saptari,Eastern,6.01,6.96,4211,6.05,281.2,5.61,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-095,Portaha,Saptari,Eastern,5.79,6.70,5179,6.20,870.78,6.74,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-096,Prasabani,Saptari,Eastern,5.78,6.69,6212,6.33,486.32,6.16,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-097,RajbirajN. P.,Saptari,Eastern,5.86,6.79,37738,7.64,3149.13,8.02,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-098,Ramnagar,Saptari,Eastern,6.06,7.02,2539,5.68,668.46,6.48,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-099,Rampuramalhaniya,Saptari,Eastern,5.86,6.79,6786,6.40,866.01,6.73,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-100,Rampurjamuwa,Saptari,Eastern,5.92,6.85,4056,6.02,617.5,6.40,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-101,Rautahat,Saptari,Eastern,6.07,7.03,3612,5.94,784.42,6.63,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-102,Rayapur,Saptari,Eastern,5.80,6.72,10214,6.69,641.15,6.43,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-103,Rupnagar,Saptari,Eastern,5.75,6.66,5162,6.20,303.72,5.69,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-104,Shambhunath,Saptari,Eastern,5.88,6.80,6632,6.38,585.68,6.34,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-105,Sankarpura,Saptari,Eastern,5.86,6.78,4379,6.08,1203.07,7.06,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-106,Saraswar,Saptari,Eastern,6.04,6.99,5662,6.27,810.47,6.67,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-107,SimrahaSigiyoun,Saptari,Eastern,5.90,6.83,5213,6.21,589.96,6.35,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-108,SiswaBelhi,Saptari,Eastern,6.10,7.07,6286,6.34,634.27,6.42,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-109,Sitapur,Saptari,Eastern,5.77,6.69,4122,6.04,297,5.67,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-110,Tarahi,Saptari,Eastern,6.06,7.02,4704,6.13,724.57,6.56,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-111,Terahota,Saptari,Eastern,5.80,6.72,5230,6.21,204.56,5.30,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-112,Theliya,Saptari,Eastern,5.73,6.64,6314,6.35,242.12,5.46,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-113,Tikuliya,Saptari,Eastern,6.12,7.09,3221,5.86,445.34,6.07,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-114,Tilathi,Saptari,Eastern,5.86,6.78,3624,5.94,1026.47,6.90,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-115,Trikola,Saptari,Eastern,5.78,6.70,5200,6.20,635.26,6.42,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-15-116,Koshi Tappu Wildlife,Saptari,Eastern,5.92,6.85,0,0.00,0,#NUM!,26.39,0.05,22.94,2.29,38.34,6.67,,,,,,,,,,,,,
E-SAG-16-001,Arnamalalpur,Siraha,Eastern,6.37,7.38,9241,6.62,565.58,6.31,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-002,Arnamarampur,Siraha,Eastern,6.55,7.59,3529,5.92,623.11,6.41,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-003,Asanpur,Siraha,Eastern,6.24,7.23,12926,6.86,1031.55,6.91,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-004,AshokpurBalkawa,Siraha,Eastern,6.26,7.25,5127,6.19,1280.99,7.12,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-005,Aurahi,Siraha,Eastern,6.31,7.30,5685,6.27,943.75,6.82,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-006,Ayodhyanagar,Siraha,Eastern,6.15,7.12,4433,6.09,503.25,6.19,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-007,Badharamal,Siraha,Eastern,6.69,7.75,16482,7.04,422.99,6.02,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-008,Barchhawa,Siraha,Eastern,6.35,7.35,3701,5.96,711.03,6.54,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-009,Bariyarpatti,Siraha,Eastern,6.29,7.28,5129,6.19,807.06,6.66,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-010,Bastipur,Siraha,Eastern,6.10,7.06,6361,6.35,485.62,6.16,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-011,Belaha,Siraha,Eastern,6.51,7.54,6240,6.34,724.25,6.56,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-012,Belhi,Siraha,Eastern,6.25,7.24,4014,6.02,941.83,6.82,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-013,Betauna,Siraha,Eastern,6.26,7.25,5077,6.19,654.02,6.45,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-014,Bhadaiya,Siraha,Eastern,6.13,7.10,5739,6.28,653.7,6.45,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-015,Bhaganpur,Siraha,Eastern,6.13,7.10,4157,6.04,580.58,6.34,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-016,Bhagawatipur,Siraha,Eastern,6.17,7.15,4495,6.10,433.75,6.04,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-017,Bhawanipur,Siraha,Eastern,6.22,7.20,5497,6.24,792.28,6.64,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-018,BhawanpurKalabanzar,Siraha,Eastern,6.16,7.14,3796,5.98,649.37,6.45,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-019,Bhokraha,Siraha,Eastern,6.65,7.70,1757,5.42,965.62,6.84,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-020,Bishnupurkatti,Siraha,Eastern,6.35,7.36,5208,6.21,53.25,3.96,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-021,BishnupurPra.Ma.,Siraha,Eastern,6.63,7.68,5020,6.18,540,6.26,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-022,BishnupurPra.Ra,Siraha,Eastern,6.05,7.00,11554,6.78,1048.31,6.92,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-023,Brahmagaughadi,Siraha,Eastern,6.17,7.14,3470,5.91,558.71,6.30,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-024,ChandraAyodhyapur,Siraha,Eastern,6.35,7.35,7211,6.44,636.86,6.43,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-025,Chandralalpur,Siraha,Eastern,6.23,7.22,5628,6.26,511.67,6.21,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-026,Chandrodayapur,Siraha,Eastern,6.32,7.32,5932,6.30,319.8,5.74,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-027,Chatari,Siraha,Eastern,6.57,7.61,2711,5.73,812.38,6.67,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-028,Chikana,Siraha,Eastern,6.66,7.71,3640,5.95,632.98,6.42,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-029,Devipur,Siraha,Eastern,6.29,7.28,3981,6.01,571.14,6.32,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-030,Dhangadi,Siraha,Eastern,6.08,7.04,11262,6.76,547.6,6.28,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-031,Dhodhana,Siraha,Eastern,6.08,7.04,4881,6.16,164.91,5.08,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-032,Dumari,Siraha,Eastern,6.49,7.51,3852,5.99,629.5,6.42,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-033,Durgapur,Siraha,Eastern,6.25,7.23,4374,6.08,587.69,6.35,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-034,Fulbariya,Siraha,Eastern,6.33,7.34,10170,6.69,258.44,5.53,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-035,FulkahaKati,Siraha,Eastern,6.28,7.27,10302,6.70,484.02,6.15,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-036,Gadha,Siraha,Eastern,6.17,7.14,4788,6.14,922.27,6.80,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-037,Gauripur,Siraha,Eastern,6.32,7.32,3029,5.81,516.14,6.22,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-038,Gautari,Siraha,Eastern,6.66,7.72,3689,5.96,744.24,6.58,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-039,GovindapurMalahanama,Siraha,Eastern,6.05,7.00,7289,6.45,505.77,6.20,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-040,GovindpurTaregana,Siraha,Eastern,6.15,7.12,5594,6.26,132.26,4.86,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-041,Hakpara,Siraha,Eastern,6.37,7.38,4325,6.07,531.53,6.25,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-042,Hanumannagar,Siraha,Eastern,6.40,7.42,6544,6.37,695.11,6.51,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-043,Hanumannagar(Pra.Dha.),Siraha,Eastern,6.14,7.11,4401,6.08,1074.19,6.95,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-044,Harakatti,Siraha,Eastern,6.28,7.28,3055,5.82,395.14,5.95,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-045,Inarwa,Siraha,Eastern,6.18,7.15,11324,6.77,633.82,6.42,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-046,Itarhawa,Siraha,Eastern,6.12,7.09,4131,6.04,783.35,6.63,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-047,ItariParsahi,Siraha,Eastern,6.59,7.63,4104,6.03,733.05,6.57,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-048,Itatar,Siraha,Eastern,6.33,7.33,4261,6.06,534.3,6.25,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-049,Jamadaha,Siraha,Eastern,6.20,7.18,5660,6.27,289.65,5.64,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-050,Janakinagar,Siraha,Eastern,6.29,7.29,4411,6.09,623.73,6.41,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-051,Jighaul,Siraha,Eastern,6.29,7.28,4996,6.18,663.11,6.47,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-052,Kabilasi,Siraha,Eastern,6.29,7.29,3574,5.93,549.57,6.28,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-053,Kachanari,Siraha,Eastern,6.24,7.23,6480,6.36,663.64,6.47,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-054,KalyanpurJabadi,Siraha,Eastern,6.50,7.53,9584,6.65,690.47,6.51,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-055,Kalyanpurkalabanzar,Siraha,Eastern,6.67,7.72,3329,5.88,351.34,5.84,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-056,Karjanha,Siraha,Eastern,6.66,7.71,7467,6.47,318.48,5.74,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-057,Kharukyanhi,Siraha,Eastern,6.26,7.26,4981,6.17,558.39,6.30,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-058,Khirauna,Siraha,Eastern,6.37,7.37,3452,5.91,1134.05,7.00,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-059,KrishnapurBirta,Siraha,Eastern,6.34,7.34,4277,6.06,569.04,6.32,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-060,Kushahalaxininiya,Siraha,Eastern,6.27,7.26,3770,5.97,874.74,6.74,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-061,LagadiGadiyani,Siraha,Eastern,6.36,7.36,5729,6.27,844.72,6.71,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-062,Lagadigodh,Siraha,Eastern,6.34,7.35,3765,5.97,1069.69,6.94,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-063,LahanN.P.,Siraha,Eastern,6.17,7.14,33653,7.56,1661.37,7.38,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-064,Lalpur,Siraha,Eastern,6.19,7.17,3910,6.00,418.52,6.01,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-065,Laxminiya,Siraha,Eastern,6.37,7.37,4479,6.10,638.62,6.43,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-066,Laxmipur(Pra.Ma.),Siraha,Eastern,6.38,7.38,3805,5.98,908.4,6.78,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-067,LaxmipurPatari,Siraha,Eastern,6.25,7.24,4658,6.12,564.51,6.31,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-068,Madar,Siraha,Eastern,6.44,7.46,8950,6.60,1401.48,7.21,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-069,MahadewaPortaha,Siraha,Eastern,6.14,7.11,3963,6.01,476.03,6.14,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-070,Mahanaur,Siraha,Eastern,6.27,7.26,6365,6.35,792.12,6.64,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-071,MaheshpurGamharia,Siraha,Eastern,6.22,7.20,4423,6.09,716.37,6.54,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-072,MaheshpurPatari,Siraha,Eastern,6.38,7.39,4396,6.08,682.47,6.50,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-073,Majhauliya,Siraha,Eastern,6.55,7.58,4649,6.12,550.02,6.28,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-074,Majhaura,Siraha,Eastern,6.24,7.23,5794,6.28,787.21,6.64,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-075,Malhaniya Gamharia,Siraha,Eastern,6.46,7.48,2488,5.67,484.93,6.16,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-076,MalhaniyaKhori,Siraha,Eastern,6.59,7.63,3913,6.00,1138.3,7.01,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-077,Mauwahi,Siraha,Eastern,6.23,7.22,3473,5.91,567.31,6.31,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-078,Media,Siraha,Eastern,6.65,7.70,4204,6.05,641.47,6.43,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-079,MohanpurKamalpur,Siraha,Eastern,6.25,7.23,5257,6.21,581.76,6.34,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-080,Muksar,Siraha,Eastern,6.13,7.10,3503,5.92,160.91,5.06,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-081,NaharaRigoul,Siraha,Eastern,6.16,7.14,5476,6.24,594.1,6.36,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-082,NarahaBalkawa,Siraha,Eastern,6.31,7.30,4476,6.10,774.37,6.62,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-083,Navarajpur,Siraha,Eastern,6.24,7.22,8730,6.58,604.03,6.37,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-084,PadariyaTharutol,Siraha,Eastern,6.12,7.08,6073,6.32,823.73,6.68,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-085,PipraPra.Dha,Siraha,Eastern,6.20,7.18,4087,6.03,496.76,6.18,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-086,PipraPra.Pi,Siraha,Eastern,6.30,7.30,5968,6.30,1555.91,7.32,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-087,Pokharbhinda,Siraha,Eastern,6.16,7.14,3995,6.01,957.42,6.83,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-088,Radhopur,Siraha,Eastern,6.53,7.57,3949,6.00,545.12,6.27,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-089,Rajpur,Siraha,Eastern,6.43,7.45,5079,6.19,756.95,6.60,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-090,RamnagarMirchaiya,Siraha,Eastern,6.47,7.49,13477,6.90,963.43,6.84,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-091,RampurBirta,Siraha,Eastern,6.57,7.60,5015,6.18,702.46,6.52,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-092,Sakhuwanankarkatti,Siraha,Eastern,6.13,7.10,3247,5.86,491.78,6.17,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-093,Sanhaitha,Siraha,Eastern,6.37,7.38,5196,6.20,476.53,6.14,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-094,Sarswar,Siraha,Eastern,6.46,7.48,6180,6.33,907,6.78,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-095,Sikron,Siraha,Eastern,6.61,7.65,3195,5.85,399.82,5.96,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-096,SilorbaPachhawari,Siraha,Eastern,6.30,7.30,5254,6.21,600.31,6.37,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-097,SirahaN.P.,Siraha,Eastern,6.46,7.48,28442,7.44,1194.93,7.05,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-098,Sisawani,Siraha,Eastern,6.15,7.13,5673,6.27,596.26,6.36,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-099,SitapurPra.Da.,Siraha,Eastern,6.44,7.46,5937,6.30,554.38,6.29,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-100,SitapurPra.Ra.,Siraha,Eastern,6.19,7.17,4769,6.14,717.24,6.55,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-101,SonmatiMajhaura,Siraha,Eastern,6.17,7.14,4449,6.09,967.81,6.84,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-102,Sothiyan,Siraha,Eastern,6.23,7.22,3744,5.97,705.36,6.53,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-103,Sukhachina,Siraha,Eastern,6.36,7.36,2981,5.80,916.1,6.79,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-104,Sukhipur,Siraha,Eastern,6.27,7.26,10040,6.68,641.15,6.43,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-105,Tenuwapatti,Siraha,Eastern,6.28,7.28,4240,6.06,606.5,6.38,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-106,ThalahaKataha,Siraha,Eastern,6.50,7.52,4430,6.09,720.39,6.55,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-107,Tulsipur,Siraha,Eastern,6.29,7.29,4077,6.03,689.76,6.51,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
E-SAG-16-108,Vidhyanagar,Siraha,Eastern,6.29,7.28,4974,6.17,795.5,6.65,29.72,0.50,54.65,5.62,42.62,7.97,,,,,,,,,,,,,
F-MAH-72-001,BaisiBichawa,Kanchanpur,Far-Western,3.50,4.05,14301,6.94,192.92,5.24,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-002,Beldandi,Kanchanpur,Far-Western,3.50,4.05,17570,7.09,710.89,6.54,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-003,Chandani,Kanchanpur,Far-Western,3.50,4.05,19550,7.16,608.91,6.38,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-004,Daijee,Kanchanpur,Far-Western,3.50,4.05,27481,7.41,268.78,5.57,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-005,Dekhatbhuli,Kanchanpur,Far-Western,3.50,4.05,18578,7.13,205.47,5.30,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-006,Dodhara,Kanchanpur,Far-Western,3.50,4.05,19703,7.17,796.74,6.65,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-007,Jhalari,Kanchanpur,Far-Western,3.50,4.05,24347,7.32,199.28,5.27,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-008,Kalika,Kanchanpur,Far-Western,3.50,4.05,15401,6.99,604.46,6.38,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-009,Krishnapur,Kanchanpur,Far-Western,3.50,4.05,36706,7.62,221.85,5.38,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-010,Laxmipur,Kanchanpur,Far-Western,3.50,4.05,13727,6.91,475.2,6.14,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-011,MahendranagarN.P.,Kanchanpur,Far-Western,3.50,4.05,104599,8.38,608.83,6.38,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-012,Parasan,Kanchanpur,Far-Western,3.50,4.05,14427,6.94,378.41,5.91,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-013,Pipaladi,Kanchanpur,Far-Western,3.50,4.05,17679,7.09,416.25,6.00,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-014,RaikawarBichawa,Kanchanpur,Far-Western,3.50,4.05,16821,7.06,208.02,5.31,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-015,RampurBilaspur,Kanchanpur,Far-Western,3.50,4.05,18430,7.12,473.37,6.13,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-016,RauteliBichawa,Kanchanpur,Far-Western,3.50,4.05,4379,6.08,145.19,4.96,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-017,Shankarpur,Kanchanpur,Far-Western,3.50,4.05,7251,6.45,204.9,5.30,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-018,Sreepur,Kanchanpur,Far-Western,3.50,4.05,21387,7.23,384.98,5.93,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-019,Suda,Kanchanpur,Far-Western,3.50,4.05,21998,7.25,381.42,5.92,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-020,Tribhuwanbast,Kanchanpur,Far-Western,3.50,4.05,14168,6.93,722.39,6.55,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-72-021,Royal Shuklaphanta,Kanchanpur,Far-Western,3.50,4.05,0,0.00,0,#NUM!,46.78,2.82,78.43,8.11,26.60,3.08,,,,,,,,,,,,,
F-MAH-73-001,Ajayameru,Dadeldhura,Far-Western,3.50,4.05,3852,5.99,88.76,4.47,90.05,8.70,72.48,7.48,35.80,5.89,,,,,,,,,,,,,
